category,company_name,street,suburb,state,code,country,phone,website,mobile,toll_free,fax,abn,postal_address,email,latitude,longitude
Pharmacies,Priceline Pharmacy,103 Bourbong St,Bundaberg,QLD,4670,,(07) 4152 9288,,,,,,,,-24.865292,152.350279
Pharmacies,Malouf Pharmacies,Southside Central 56 Walker St,Bundaberg,QLD,4670,,(07) 4152 0522,,,,,,,,-24.879112,152.354713
Pharmacies,Friendly Society Pharmacy,9 Bingera St,Bundaberg,QLD,4670,,(07) 4154 0540,http://www.friendliesbundaberg.com.au,,,,,,,-24.86896,152.342123
Pharmacies,Bundaberg Pharmacist Advice,128 Bourbong St,Bundaberg,QLD,4670,,(07) 4151 5533,http://www.pharmacistadvice.com.au,,,,,,bundabergpa@internode.on.net,-24.86613,152.35032
Pharmacies,Malouf Pharmacies,Northway Plaza 29-31 Queen Street,Bundaberg,QLD,4670,,(07) 4151 0866,,,,,,,,-24.855482,152.344012
Pharmacies,Coral Coast Pharmacies,"West Bundaberg Pharmacy, Bourbong Medical Centre Shop 3, 290",Bundaberg,QLD,4670,,(07) 4153 4133,http://www.coralcoastpharmacies.com.au,,,(07) 4152 9999,,"PO Box 532, Bundaberg QLD 4670",west@ccpharm.net.au,-24.870493,152.334312
Pharmacies,Friendly Society Pharmacy,19- 23 Bingela St,Bundaberg,QLD,4670,,(07) 4331 1699,http://www.friendliesbundaberg.com.au/,,,,,,,-24.871065,152.342344
Pharmacies,Friendly Society Pharmacy,"9, Barolin st,",Bundaberg,QLD,4670,,(07) 4154 0540,,,,,,,,-24.8669,152.34873
Pharmacies,Plaza Pharmacy,Bundaberg Plaza 19 Maryborough St,Bundaberg Central,QLD,4670,,(07) 4152 1110,,,,,,,,-24.87088,152.34726
Pharmacies,Chemist Outlet Bundaberg,22 Princess St,Bundaberg Central,QLD,4670,,(07) 4151 0770,,,,,,,,-24.861292,152.367631
Pharmacies,Burnett Head Pharmacies,Shp1/ 33 Zunker St,Burnett Heads,QLD,4670,,(07) 4159 4808,,,,,,,,-24.763301,152.405735
Pharmacies,Eastside Pharmacy,"Millaquin Markets, Shop 9/135 Bargara Road",East Bundaberg,QLD,4670,,(07) 4153 2860,,,,,,,,-24.85269,152.38086
Pharmacies,Calliope Pharmacy,Shp 2/ 15 Drynan Drv,Calliope,QLD,4680,,(07) 4975 7946,,,,,,,calliopepharmacy@y7mail.com,-23.99636,151.21105
Pharmacies,Gladstone Family Chemist,83- 85 Goondoon St,Gladstone,QLD,4680,,(07) 4972 8400,,,,,,,,-23.84242,151.25498
Pharmacies,Clinton Pharmacy,"Shop 3, 6 Ballantine St",Gladstone,QLD,4680,,(07) 4978 7277,,,,,,,,-23.87515,151.22436
Pharmacies,Boyne Tannum Discount Drug Store,Boyne Island Shop 5 Boyne Plaza Shopping Centre,Gladstone,QLD,4680,,(07) 4973 7899,http://www.discountdrugstores.com.au,,,,,,boynetannum@discountdrugstores.com.au,-23.94748,151.35349
Pharmacies,Auscare Pharmacy Gladstone Valley,"Centro Shopping Centre, 184 Goondoon St",Gladstone,QLD,4680,,(07) 4972 8244,http://www.auscarepharmacy.com.au,,,,,,,-23.84701,151.25989
Pharmacies,Terry White Chemists,"Shop T1 Gladstone Central Shopping Centre, Dawsons Highway,",Gladstone,QLD,4680,,(07) 4972 3822,,,,,,,,-23.85636,151.24854
Pharmacies,Discount Drug Stores,Boyne Island Plaza Shopping Centre,Gladstone,QLD,4680,,(07) 4973 7899,,,,,,,,-23.848708,151.259799
Pharmacies,Gladstone Family Amcal Chemist,83-85 Goondoon St,Gladstone,QLD,4680,,(07) 4972 8400,,,,,25486214280,,gladfam2@bigpond.net.au,-23.842421,151.254984
Pharmacies,Priceline Pharmacy,Tenancy T1 & T2 Kirkwood Shopping Centre,Gladstone,QLD,4680,,(07) 4829 5200,,,,,,,,-23.848447,151.2602661
Pharmacies,Chemist Warehouse,157 Goondoon St,Gladstone,QLD,4680,,(07) 4972 1277,http://www.chemistwarehouse.com.au,,,,,,,-23.845844,151.257099
Pharmacies,Terry White Chemist Kin Kora,Kin Kora Shopping Plaza,Kin Kora,QLD,4680,,(07) 4978 1011,http://www.terrywhitechemists.com.au,,,,,,kinkora@terrywhitechemists.com.au,-23.870123,151.241344
Pharmacies,Priceline Pharmacy Kirkwood,"Shop 2, Woolworths Shopping Centre Kirkwood Rd",Kirkwood,QLD,4680,,(07) 4829 5200,,,,,,,ppkirkwood@scaffidips.com.au,-23.8978787204,151.24444124
Pharmacies,Allenstown Plaza Pharmacy,Allenstown Plz Cnr Canning & Derby Sts,Rockhampton,QLD,4700,,(07) 4927 6992,http://www.betterhealthpharmacies.com.au,,,,,,,-23.389581,150.503465
Pharmacies,South Rockhampton Discount Drug Store,111 George St,Rockhampton,QLD,4700,,(07) 4921 3300,,,,,,,,-23.38006,150.50554
Pharmacies,Auscare Pharmacy Central,Shop 16 City Central Plaza Bolsover St,Rockhampton,QLD,4700,,(07) 4922 3222,,,,,,,,-23.378041743,150.51176052
Pharmacies,Auscare Pharmacy Central,"Shop 16, City Centre Plaza, Bolsover Street",Rockhampton,QLD,4700,,(07) 4922 3222,,,,,,,,-23.37655,150.51105
Pharmacies,South Rockhampton Discount Drug Store,Shp8/ 111 George St,Rockhampton,QLD,4700,,(07) 4921 3300,,,,,,,,-23.38006,150.50554
Pharmacies,Chemist Warehouse Rockhampton,113 East St,Rockhampton,QLD,4700,,(07) 4922 5567,,,,,,,,-23.37882,150.51432
Pharmacies,Terry White Chemists,"Shop 91B Stockland Rockhampton, Cnr Yaamba Rd & Bruce Hwy",Rockhampton,QLD,4700,,(07) 4928 0800,,,,,,,,-23.3769402,150.5109811
Pharmacies,Malouf Pharmacies,Northside Plaza 222-228 Musgrave St,Rockhampton,QLD,4700,,(07) 4927 5633,,,,,,,,-23.359335,150.524399
Pharmacies,Discount Drug Stores,111 George St,Rockhampton,QLD,4700,,(07) 4921 3300,,,,,,,,-23.380059,150.505537
Pharmacies,Terry White Chemists,"Shop MM2, Stockland Shopping Centre, Cnr Yaamba Rd & Bruce Hwy",Rockhampton,QLD,4700,,(07) 4926 8399,,,,,,,,-23.353997,150.523338
Pharmacies,Rockhampton Discount Drug Store,Shop 8/ 11 George St,Rockhampton,QLD,4700,,(07) 4921 3300,,,,,,,,-23.374309,150.501329
Pharmacies,Chemist Warehouse Rockhampton,113 East St,Rockhampton,QLD,4700,,(07) 4922 5567,,,,,,,,-23.378741,150.514261
Pharmacies,South Rockhampton Discount Drug Store,Shp 8/ 111 George St,Rockhampton City,QLD,4700,,(07) 4921 3600,,,,,,,,-23.380059,150.505537
Pharmacies,Better Health Pharmacies,Rockhampton (Allenstown Plaza) Cnr Derby & Canning St,South Rockhampton,QLD,4700,,(07) 4927 6992,,,,,,,,-23.3901136,150.5039759
Pharmacies,Better Health Pharmacy Allenstown Plaza,Rockhampton (Allenstown Plaza) Cnr Derby & Canning Sts,South Rockhampton,QLD,4700,,(07) 4927 6992,,,,,,,,-23.3901136,150.5039759
Pharmacies,Better Health Pharmacy Allenstown Plaza,Cnr Derby & Canning Sts,South Rockhampton,QLD,4700,,(07) 4927 6992,,,,,,,,-23.389568,150.503353
Pharmacies,Better Health Pharmacy Allenstown,Cnr Derby & Canning Sts,South Rockhampton,QLD,4700,,(07) 4927 6992,,,,,,,,-23.389581,150.503465
Pharmacies,AFS Pharmacies,Cnr Cambridge & Bolsover Sts,South Rockhampton,QLD,4700,,(07) 4927 6343,,,,,,,,-23.382438,150.506712
Pharmacies,Rockhampton Woodworkers Guild Inc Elizabeth Park,Foster St,Berserker,QLD,4701,,(07) 4922 6663,,,,,,,,-23.369825,150.52448
Pharmacies,AFS Pharmacies,Cnr Dean & Vallis Sts,Frenchville,QLD,4701,,(07) 4926 4028,http://www.afschemist.com.au,,,(07) 4926 0259,32087649232,,dean@afschemist.com.au,-23.347324,150.537375
Pharmacies,Priceline Pharmacy Glenmore,Shop 4/309- 315 Farm St,North Rockhampton,QLD,4701,,(07) 4926 2888,,,,,,,,-23.33471,150.52058
Pharmacies,Richardson Road Discount Drug Store,289 Richardson Rd,North Rockhampton,QLD,4701,,(07) 4928 6532,,,,,,,,-23.343806,150.516687
Pharmacies,Shepherds Pharmacy,Shop 1G Stockland Yaamba Rd,North Rockhampton,QLD,4701,,(07) 4927 3609,,,,,,,,-23.3467794963,150.522122035
Pharmacies,Priceline Pharmacy Glenmore,Shp 4 / 309 - 315 Farm St,North Rockhampton,QLD,4701,,(07) 4926 2888,,,,(07) 4926 2161,,"PO Box 6207 CQMC, North Rockhampton QLD 4701",glenmoreday.nightphcy@newnet.com.au,-23.33471,150.52058
Pharmacies,Terry White Chemists,"Shop 91B Stockland Rockhampton, Cnr Yaamba Rd & Bruce Highway,",North Rockhampton,QLD,4701,,(07) 4928 0800,,,,,,,,-23.297336,150.512621
Pharmacies,Richardson Road Discount Drug Store,"Shop 4B, Red Hill Homemaker Centre, Cnr Richardson & Yaamba Rds",North Rockhampton,QLD,4701,,(07) 4926 1633,http://www.discountdrugstores.com.au,,,,,,mail@discountdrugstores.com.au,-23.343803,150.5168
Pharmacies,Terry White Chemists,Shp MM2/ Stockland Shopping Cntr,North Rockhampton,QLD,4701,,(07) 4926 8399,,,,,,,,-23.3587147,150.5237226
Pharmacies,Richardson Road Discount Drug Store,Red Hill Homemaker Centre Cnr Richardson & Yaamba Rds,North Rockhampton,QLD,4701,,(07) 4926 1633,,,,,,,,-23.343868,150.516681
Pharmacies,Discount Drug Stores,289 Richardson Rd,North Rockhampton,QLD,4701,,(07) 4926 1633,,,,,,,,-23.343868,150.516681
Pharmacies,North Rockhampton Discount Drug Store,"Shop 4B, Red Hill Homemaker Centre, Cnr Richardson & Yaamba Rds",North Rockhampton,QLD,4701,,(07) 4926 1633,,,,,,,,-37.7629829208,145.172408802
Pharmacies,Chemist Warehouse North Rockhampton,2/ 1 Aquatic Pl,North Rockhampton,QLD,4701,,(07) 4926 5288,,,,,,,,-23.355717,150.519305
Pharmacies,Chemist Warehouse,2/ 1 Aquatic Pl,Park Avenue,QLD,4701,,(07) 4926 5288,http://www.chemistwarehouse.com.au,,,,,,,-23.355771,150.519729
Pharmacies,Capella Pharmacy,49 Peak Downs St,Capella,QLD,4702,,(07) 4986 4701,,,,,,,,-23.083337,148.022653
Pharmacies,Emu Park Chemmart Pharmacy,14 Hill St,Emu Park,QLD,4702,,(07) 4939 6364,,,,,,,,-23.257139,150.826994
Pharmacies,Livelife Pharmacy Gracemere Shopping World,"Gracemere Shoppingworld, McLaughlin St",Gracemere,QLD,4702,,(07) 4933 1261,http://www.livelifepharmacy.com,,,,,,,-23.43765,150.45565
Pharmacies,LiveLife Pharmacy Gracemere,17 Laurie St,Gracemere,QLD,4702,,(07) 4933 3654,,,,,,,,-23.43765,150.45565
Pharmacies,LiveLife Pharmacies,17 Lawrie St,Gracemere,QLD,4702,,(07) 4933 3654,,,,,,,,-23.437472,150.455836
Pharmacies,Think Pharmacy,"Shop 1G, Stocklands, Yamba Rd",Rockhampton,QLD,4702,,(07) 4927 3609,,,,,,,,-23.3769402,150.5109811
Pharmacies,Think Pharmacy Rockhampton,"Shop 1G, Stocklands, Yamba Rd",Rockhampton,QLD,4702,,(07) 4927 3609,,,,,,,,-23.3769402,150.5109811
Pharmacies,Gemfields Pharmacy,Shop 2/ 988 Rubyvale Rd,Sapphire,QLD,4702,,(07) 4985 4863,,,,,,,,-23.461977,147.720588
Pharmacies,Cooee Bay Pharmacy,,Tarangabah,QLD,4703,,(07) 4939 4866,http://www.cooeebaypharmacy.com.au,,,,,,cooee@ccpharm.net.au,-23.1282331,150.7461431
Pharmacies,LiveLife Pharmacy Yeppoon Central,"Shop 8-10 Yeppoon Central Shopping Centre, Cnr Park Street & Rockhampton Road,",Yeppoon,QLD,4703,,(07) 4925 0088,http://www.livelifepharmacy.com,,,,,,yeppooncentral@livelifepharmacy.com,-23.372135,150.518714
Pharmacies,Keppel Plaza Amcal Pharmacy,Keppel Bay Plaza,Yeppoon,QLD,4703,,(07) 4939 1680,http://www.livelifepharmacy.com,,,(07) 4939 1577,,,keppelbay@chemcoast.net,-23.12893,150.74316
Pharmacies,Yeppoon Chemmart Pharmacy,4 James St,Yeppoon,QLD,4703,,(07) 4939 1408,http://www.livelifepharmacy.com,,,,,,yeppoonchemmart@livelifepharmacy.com,-23.129217,150.747053
Pharmacies,Tieri Pharmacy,Tieri Shop Centr Shp7a/ Talagai Ave,Tieri,QLD,4709,,(07) 4981 6756,,,,,,,,-23.0308722,148.3433268
Pharmacies,Pure Pharmacy Seaspray,28 Cocoanut Point Drv,Zilzie,QLD,4710,,(07) 4938 7670,,,,,,,,-23.27765,150.81544
Pharmacies,Biloela Amcal Pharmacy,Shop 3 Biloela Shopping World Dawson Hwy,Biloela,QLD,4715,,(07) 4992 1222,,,,,,,,-24.40237,150.51264
Pharmacies,Moura Pharmacy,Marshall St,Moura,QLD,4718,,(07) 4997 1476,,,,,,,,-24.5694859127,149.974487993
Pharmacies,Highlands Pharmacy First,Village Shopng Cntr Hospital Rd,Emerald,QLD,4720,,(07) 4982 1641,,,,,,,,-23.5183,148.1559
Pharmacies,Emerald Pharmacy First,Shp 13/ 14 Egerton St,Emerald,QLD,4720,,(07) 4982 1164,,,,,,,,-23.5243,148.15834
Pharmacies,Highlands Pharmacy First,Emerald Village Shopping Centr Shop 2 Hospital Rd,Emerald,QLD,4720,,(07) 4987 4185,,,,,,,,-23.5130934663,148.155394911
Pharmacies,Emerald Pharmacy First,Emerald Market Plaza shop 13 Clermont St,Emerald,QLD,4720,,(07) 4982 1164,,,,,,,,-23.5265643574,148.160275026
Pharmacies,Emerald Discount Drug Store,"Shop 1, Mayfair Shops, Mayfair Drv",Emerald,QLD,4720,,(07) 4987 7419,,,,(07) 4987 7403,,,,-23.55609,148.167134
Pharmacies,Emerald Discount Drug Store,"Shop 1, Mayfair Shopping Centre, Mayfair Drv",Emerald,QLD,4720,,(07) 4987 7419,,,,,,,,-23.5560918964,148.167179054
Pharmacies,Clermont Pharmacy,48 Daintree St,Clermont,QLD,4721,,(07) 4983 1036,,,,(07) 4983 3535,,,,-22.82415,147.63886
Pharmacies,Springsure Pharmacy,Eclipse St,Springsure,QLD,4722,,(07) 4984 1472,,,,,,,,-24.051773,148.107766
Pharmacies,The Alpha Pharmacy,Shp2/ 51 Shakespeare St,Alpha,QLD,4724,,(07) 4985 1726,,,,,,,,-23.648861,146.641336
Pharmacies,Speirs Pharmacy,112b Eagle St,Longreach,QLD,4730,,(07) 4658 1004,,,,,,,,-23.44228,144.2494
Pharmacies,Winton Pharmacy,73 Elderslie St,Winton,QLD,4735,,(07) 4657 1340,,,,,,,,-22.39018,143.0367
Pharmacies,Winton Pharmacy,40 Elderslie St,Winton,QLD,4735,,(07) 4657 1363,,,,,,,,-22.392239,143.039993
Pharmacies,Terry White Chemist Sarina,Sarina Village Shopping Centre Shop 1 Broad St,Sarina,QLD,4737,,(07) 4956 1295,,,,,,,,-21.42403,149.21582
Pharmacies,Terry White Chemist Sarina,Sarina Village Shopping Centre Shop 1 Broad St,Sarina,QLD,4737,,(07) 4943 0862,http://www.terrywhitechemists.com.au/ustorelocator/location/finderstoredetail/id/1597,,,,92885227039,,sarina@terrywhitechemists.com.au,-21.42403,149.21582
Pharmacies,United Discount Chemists Andergrove,"Shop 78, Celeber Drv",Andergrove,QLD,4740,,(07) 4942 4652,,,,,,,,-21.0989191406,149.174962473
Pharmacies,United Discount Chemists Andergrove,Shop 9-11 The Village Shopping Centre Shop 78 Celeber Drv,Andergrove,QLD,4740,,(07) 4942 4652,,,,,,,,-21.0989300837,149.174963094
Pharmacies,AFS Friendly Care Pharmacy,City Hearts Sydney St,Mackay,QLD,4740,,(07) 4957 4636,,,,,,,sales@afspharmacy.com.au,-21.1445016089,149.186724025
Pharmacies,Health Point Southside Chemist,The Gasworks Complex Shop 7 137 Shakespeare St,Mackay,QLD,4740,,(07) 4957 5522,,,,,,,,-21.147876,149.18868
Pharmacies,Terry White Chemists,"Shop 2092 Caneland Central, Cnr Victoria Street & Mangrove Road,",Mackay,QLD,4740,,(07) 4951 1522,,,,,,,,-21.14012,149.1803
Pharmacies,Healthpoint Day & Night,65 Sydney St,Mackay,QLD,4740,,(07) 4963 0300,http://www.healthpoint.com.au,,,(07) 4963 0302,,,admin@healthpoint.com.au,-21.14279,149.1872
Pharmacies,Denis Higgins Pharmacy,101 Shakespeare St,Mackay,QLD,4740,,(07) 4957 6090,,,,,,,,-21.1485,149.1914
Pharmacies,Healthpoint Southside Chemist,"The Gasworks, Shakespeare St",Mackay,QLD,4740,,(07) 4957 5522,,,,,,,,-21.142766,149.185644
Pharmacies,Terry White Chemists,"Shop 2092 Caneland Central, Cnr Victoria St & Mangrove Rd",Mackay,QLD,4740,,(07) 4951 1522,,,,,,,,-21.139326,149.178234
Pharmacies,Good Price Pharmacy Warehouse,3 Peel St,Mackay,QLD,4740,,(07) 4957 3449,http://www.goodpricepharmacy.com.au,,,,,,,-21.139496,149.180417
Pharmacies,AFS Friendly Care Pharmacy,"Fourways Plaza, Nebo Rd",Mackay,QLD,4740,,(07) 4957 4636,http://www.friendlycare.com.au/index.htm,,,(07) 4951 4648,72087649401,"PO Box 6132, Mackay Mail Centre QLD 4741",admin@afspharmacy.com.au,-21.15285,149.16703
Pharmacies,Healthpoint Day & Night Chemist,65 Sydney St,Mackay,QLD,4740,,(07) 4963 0300,,,,,,,,-21.14279,149.1872
Pharmacies,Caneland Medical Centre Pharmacy,2 Mangrove Rd,Mackay,QLD,4740,,749534191,,,,,,,,-21.13,149.17
Pharmacies,Chemist Warehouse Mackay,66 Sydney St,Mackay,QLD,4740,,(07) 4944 0454,http://www.chemistwarehouse.com.au/,,,1300 363 879,55487522322,,info@chemistwarehouse.com.au,-21.142446,149.186603
Pharmacies,Terry White Chemists,"Caneland Shoppingtown, Cnr Victoria St & Mangrove Rd",Mackay,QLD,4740,,(07) 4951 1522,,,,,,,,-21.140267,149.178389
Pharmacies,Dupuy's Pharmacy,12-14 Grandview Drv ''Greenfields'',North Mackay,QLD,4740,,(07) 4942 3274,,,,,,,,-21.121095,149.158862
Pharmacies,Dupuy's Pharmacy,12-14 Grandview Drive ''Greenfields'',North Mackay,QLD,4740,,(07) 4942 3274,,,,,,,,-21.121095,149.158862
Pharmacies,Dupuy's Pharmacy,12- 14 Grandview Drv,North Mackay,QLD,4740,,(07) 4942 3274,http://www.amcal.com.au,,,(07) 4942 5860,37089198967,,northmackay@amcal.net.au,-21.12109,149.15886
Pharmacies,Mt Pleasant Pharmacy,Phillip St,North Mackay,QLD,4740,,(07) 4942 1010,,,,,,,,-21.119289,149.158052
Pharmacies,Chemist Warehouse North Mackay,21 Evans Ave,North Mackay,QLD,4740,,(07) 4957 5398,http://www.chemistwarehouse.com.au/,,,1300 363 879,55487522322,,info@chemistwarehouse.com.au,-21.126646,149.188466
Pharmacies,Healthpoint Northern Beaches Chemist,Bucasia Rd,Rural View,QLD,4740,,(07) 4954 8822,,,,,,,,-21.066404,149.15808
Pharmacies,Dysart Community Pharmacy,Shp 12/ 1 Shannon Crs,Dysart,QLD,4745,,(07) 4958 2928,,,,,,,,-22.59018,148.34905
Pharmacies,Healthpoint Walkerston Chemist,Dutton St,Walkerston,QLD,4751,,(07) 4959 4500,,,,,,,,-21.160679,149.066281
Pharmacies,Walkerston Healthpoint Chemist,Dutton St,Walkerston,QLD,4751,,(07) 4959 2122,,,,,,,,-21.160679,149.066281
Pharmacies,Apothecary The,19 Lawson St,Midge Point,QLD,4799,,(07) 4947 6110,,,,,,,,-20.63716,148.6832
Pharmacies,Proserpine Pharmacy,59 Main St,Proserpine,QLD,4800,,(07) 4945 9222,,,,,,,,-20.401177,148.58352
Pharmacies,LiveLife Pharmacy Airlie Beach,277a Shute Harbour Rd,Airlie Beach,QLD,4802,,(07) 4946 6156,http://www.livelifepharmacy.com,,,,,,airliebeach@livelifepharmacy.com,-20.2684,148.71822
Pharmacies,Whitsundays Discount Drug Store,Whitsunday Shopping Centre Shute Harbour Rd,Cannonvale,QLD,4802,,(07) 4946 6950,,,,,,,,-20.27236,148.70501
Pharmacies,Amcal Pharmacy Cannonvale,"Centro Whitsunday Shopping Centre, Galbraith Park Drv",Cannonvale,QLD,4802,,(07) 4948 3288,,,,,,,,-20.2829696,148.6882636
Pharmacies,Amcal Pharmacy Cannonvale,"Centro Whitsunday Shopping Centre, Galbraith Park Drv",Cannonvale,QLD,4802,,(07) 4948 3288,http://www.livelifepharmacy.com,,,,,,cannonvaleamcal@livelifepharmacy.com,-20.2829696,148.6882636
Pharmacies,Collinsville Pharmacy,Stanley St,Collinsville,QLD,4804,,(07) 4785 5450,,,,,,,,-20.5531268,147.8443002
Pharmacies,Bowen Plaza Pharmacy,Centre Point Shopping Cntr 16 Richmond St,Bowen,QLD,4805,,(07) 4786 1143,,,,,,,,-20.00143,148.24022
Pharmacies,Prescott RW,101 Eight Ave,Home Hill,QLD,4806,,(07) 4782 1228,,,,,,,,-19.66369,147.41415
Pharmacies,Guardian Pharmacy Home Hill,101 Eight Ave,Home Hill,QLD,4806,,(07) 4782 1228,,,,,,,,-19.66369,147.41415
Pharmacies,Chem Mart George Fotinos Pharmacy,109 Queen St,Ayr,QLD,4807,,(07) 4783 1235,,,,,,,,-19.57471,147.40637
Pharmacies,Julie's Pharmacy,144 Edward St,Ayr,QLD,4807,,(07) 4783 1718,,,,,,,,-19.57455,147.40735
Pharmacies,Ayr Amcal Chemist,82 Queen St,Ayr,QLD,4807,,(07) 4783 1203,http://www.amcal.com.au,,,,,,ayramcal@bigpond.com,-19.57392,147.4076
Pharmacies,Robert Tomarchio's Health Care Pharmacy,158 Queen St,Ayr,QLD,4807,,(07) 4783 5277,,,,,,,,-19.576572,147.405296
Pharmacies,George Fotinos Chem Mart Pharmacy,109 Queen St,Ayr,QLD,4807,,(07) 4783 1235,,,,,,,,-19.574372,147.406152
Pharmacies,Chemmart Pharmacy,109 Queen St,Ayr,QLD,4807,,(07) 4783 1201,http://www.chemmart.com.au,,,,,,,-19.574372,147.406152
Pharmacies,Belgian Gardens Pharmacy,47 Bundock St,Belgian Gardens,QLD,4810,,(07) 4771 5565,,,,,,,,-19.245423,146.796081
Pharmacies,Friendlies The Chemists,Northtown Shopping Complex Flinders St,Townsville,QLD,4810,,(07) 4771 2571,,,,,,,,-19.261365,146.815585
Pharmacies,Amcal Fairfield Central,,Idalia,QLD,4811,,(07) 4778 2095,,,,,,,,-19.3035516,146.8111558
Pharmacies,Wulguru Pharmacy,Shp6a/ 340-348 Stuart Drv,Wulguru,QLD,4811,,(07) 4778 2777,,,,,,,,-19.332622,146.826626
Pharmacies,Roley Whyte's Pharmacy,80 Mooney St,Gulliver,QLD,4812,,(07) 4728 1142,,,,,,,,-19.2827,146.771894
Pharmacies,Hermit Park Shopping Centre Pharmacy,,Hermit Park,QLD,4812,,(07) 4774 2873,,,,,23110517872,,,-19.2876222,146.7999128
Pharmacies,Choice Pharmacy Hermit Park,134 Charters Towers Rd,Hermit Park,QLD,4812,,(07) 4772 2473,,,,,52699497418,,,-19.278666,146.80014
Pharmacies,Skin Resultz & Wellness Clinic,117 Charters Towers Rd,Hyde Park,QLD,4812,,(07) 4772 2848,,,,,,,,-19.27677,146.80043
Pharmacies,Compounding Pharmacy,117 Charters Towers Rd,Hyde Park,QLD,4812,,(07) 4772 2848,,,,(07) 4422 0250,46697410248,,mycompounding@gmail.com,-19.276685,146.800205
Pharmacies,Rising Sun Pharmacist Advice,Rising Sun Shopping Centre 10-14 Ross River Rd,Mundingburra,QLD,4812,,(07) 4779 4666,,,,,52699497418,,,-19.292428,146.795399
Pharmacies,Harrisons Pharmacy,"Shop MO5A Castletown Shopping Centre, 35-47 Kings Road, Pimlico",Pimlico,QLD,4812,,(07) 4724 0262,,,,,,,,-33.8387719,121.9077481
Pharmacies,Friendlies The Chemists,Shop M05A Castletown Shoppingworld,Pimlico,QLD,4812,,(07) 4750 7333,,,,,,,,-33.8387719,121.9077481
Pharmacies,Chemist Warehouse Townsville,"Shop 17, 345-359 Flinders St",Townsville,QLD,4813,,(07) 4724 4170,http://www.chemistwarehouse.com.au,,,,,,,-19.25984,146.815975
Pharmacies,Ioannou John,295 Ross River Rd,Aitkenvale,QLD,4814,,(07) 4725 1167,,,,,,,,-19.29699,146.76583
Pharmacies,Terry White Chemists,"Shop 63-74 Stockland Shopping Centre, 310 Ross River Road,",Aitkenvale,QLD,4814,,(07) 4779 6533,http://www.terrywhitechemists.com.au,,,,,,townsville@twmanagement.com.au,-19.29923,146.76316
Pharmacies,Aitkenvale Amcal Chemist,290 Ross River Rd,Aitkenvale,QLD,4814,,(07) 4725 5244,,,,,,,,-19.29769,146.76621
Pharmacies,Aitkenvale Discount Drug Store,268 Ross River Rd,Aitkenvale,QLD,4814,,(07) 4779 3130,,,,,,,aitkenvale@discountdrugstores.com.au,-19.29716,146.768534
Pharmacies,Calanna Pharmacy,290 Ross River Rd,Aitkenvale,QLD,4814,,(07) 4725 5244,,,,,,,,-19.297694,146.76621
Pharmacies,Terry White Chemists,"Stockland Shopping Centre, 310 Ross River Rd",Aitkenvale,QLD,4814,,(07) 4779 6533,,,,,,,,-19.299038,146.762539
Pharmacies,Townsville Central Discount Drug Store,"Shop 261A, Stockland Shopping Centre 310-330 Ross River Rd",Aitkenvale,QLD,4814,,(07) 4775 5784,,,,,,,,-19.299239,146.763069
Pharmacies,Terry White Chemists,"Shop 1 Annandale Central Shopng Cntr, Cnr University Rd & MacArthur Drive,",Annandale,QLD,4814,,(07) 4725 1112,http://www.terrywhitechemists.com.au,,,,,,twcannandale@pharmhouse.com.au,-19.316874,146.792729
Pharmacies,Annandale Pharmacist Advice,9/ 56-60 Yolanda Dr,Annandale,QLD,4814,,(07) 4725 7939,,,,,,,,-19.313958,146.771294
Pharmacies,Terry White Chemists,"Shop 1, Annandale Central Shopping Centre, Cnr University Rd & MacArthur Drive",Annandale,QLD,4814,,(07) 4725 1112,,,,,,,,-19.314072,146.789135
Pharmacies,Health Link Pharmacy,533 Ross River Road,Cranbrook,QLD,4814,,(07) 4773 7133,,,,,,,,-19.31119,146.74629
Pharmacies,Cate's Chemist,Garbutt Shopng Cntr 223 Ingham Rd,Garbutt,QLD,4814,,(07) 4774 2534,,,,,,,cateschemist@nunet.com.au,-19.266257,146.78238
Pharmacies,Chemist Warehouse Garbutt,1/ 38 Pilkington St,Garbutt,QLD,4814,,(07) 4725 4888,,,,,,,,-19.26832,146.76795
Pharmacies,Cate's Chemist,"Shop 4, 223 Ingham Rd",Garbutt,QLD,4814,,(07) 4774 2534,http://www.cateschemist.com.au,,,(07) 4728 1643,28626453152,"PO Box 81, Garbutt East QLD 4814",cateschemist@frednet.com.au,-19.265729,146.782473
